4.595000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.976000000000000000e+03,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,2.976000000000000000e+03,1.720000000000000000e+04,3.168000000000000000e+03,2.241000000000000000e+03,1.720000000000000000e+04,4.289000000000000000e+03,0.000000000000000000e+00,7.969000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.420300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,2.788000000000000000e+03,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.095000000000000000e+03,2.427000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,6.031000000000000000e+03,1.400000000000000000e+04,1.400000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,2.997000000000000000e+03,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+05,1.000000000000000000e+05,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,9.482000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,1.000000000000000000e+05,1.000000000000000000e+05,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,1.000000000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+05,1.000000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,2.450000000000000000e+04,2.450000000000000000e+04,1.720000000000000000e+04,9.231000000000000000e+03,1.720000000000000000e+04,1.720000000000000000e+04,2.997000000000000000e+03,1.720000000000000000e+04,1.422400000000000000e+04,0.000000000000000000e+00,1.403200000000000000e+04,1.495900000000000000e+04,0.000000000000000000e+00,1.291100000000000000e+04,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,2.788000000000000000e+03,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.095000000000000000e+03,2.427000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,6.031000000000000000e+03,1.400000000000000000e+04,1.400000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,2.997000000000000000e+03,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.720000000000000000e+04,9.231000000000000000e+03,1.720000000000000000e+04,1.720000000000000000e+04,2.997000000000000000e+03,1.720000000000000000e+04,1.422400000000000000e+04,0.000000000000000000e+00,1.403200000000000000e+04,1.495900000000000000e+04,0.000000000000000000e+00,1.291100000000000000e+04,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,2.427000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.982000000000000000e+03,0.000000000000000000e+00,8.095000000000000000e+03,0.000000000000000000e+00,2.788000000000000000e+03,4.555000000000000000e+03,0.000000000000000000e+00,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.031000000000000000e+03,3.168000000000000000e+03,1.400000000000000000e+04,0.000000000000000000e+00,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.997000000000000000e+03,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,1.000000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.431100000000000000e+04,9.427300000000000000e+04,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,5.180000000000000000e+03,1.000000000000000000e+05,1.000000000000000000e+05,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+04,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,9.231000000000000000e+03,3.168000000000000000e+03,1.400000000000000000e+04,2.997000000000000000e+03,4.289000000000000000e+03,2.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.175900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03,8.095000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,0.000000000000000000e+00,2.587200000000000000e+04,1.996800000000000000e+04,4.129100000000000000e+04,3.986000000000000000e+04,4.879900000000000000e+04,4.845700000000000000e+04,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,3.197100000000000000e+04,3.266000000000000000e+04,2.844500000000000000e+04,2.863500000000000000e+04,3.933500000000000000e+04,3.749000000000000000e+04,6.802900000000000000e+04,6.734000000000000000e+04,7.155500000000000000e+04,7.136500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.720000000000000000e+04,1.400000000000000000e+04,1.720000000000000000e+04,1.720000000000000000e+04,3.200000000000000000e+03,1.400000000000000000e+04,1.422400000000000000e+04,4.769000000000000000e+03,1.403200000000000000e+04,1.495900000000000000e+04,2.030000000000000000e+02,9.711000000000000000e+03,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
4.595000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,2.241000000000000000e+03,2.997000000000000000e+03,4.289000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587200000000000000e+04,1.996800000000000000e+04,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,9.476700000000000000e+04,9.482000000000000000e+04,9.431100000000000000e+04,9.427300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,2.241000000000000000e+03,2.997000000000000000e+03,4.289000000000000000e+03,1.102400000000000000e+04,4.769000000000000000e+03,1.083200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
4.595000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,1.102400000000000000e+04,4.769000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.100300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.095000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.976000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,2.997000000000000000e+03,0.000000000000000000e+00,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,2.976000000000000000e+03,1.720000000000000000e+04,1.720000000000000000e+04,1.720000000000000000e+04,2.997000000000000000e+03,1.400000000000000000e+04,0.000000000000000000e+00,7.969000000000000000e+03,1.403200000000000000e+04,1.495900000000000000e+04,0.000000000000000000e+00,9.711000000000000000e+03,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.095000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,6.031000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,0.000000000000000000e+00,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,9.482000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,3.933500000000000000e+04,3.749000000000000000e+04,1.000000000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+05,1.000000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,2.450000000000000000e+04,8.500000000000000000e+03,1.400000000000000000e+04,9.231000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,1.102400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,2.133000000000000000e+03,8.095000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,6.031000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,9.476700000000000000e+04,9.482000000000000000e+04,9.431100000000000000e+04,9.427300000000000000e+04,6.066500000000000000e+04,6.251000000000000000e+04,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,1.000000000000000000e+05,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,2.450000000000000000e+04,8.500000000000000000e+03,1.720000000000000000e+04,9.231000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,1.422400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,2.133000000000000000e+03,8.095000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,6.031000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,1.000000000000000000e+05,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,9.482000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,2.450000000000000000e+04,8.500000000000000000e+03,1.720000000000000000e+04,9.231000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,1.422400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,2.133000000000000000e+03,8.095000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,1.600000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,6.031000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+04,1.089000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,3.200000000000000000e+03,3.200000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+03,2.450000000000000000e+04,2.450000000000000000e+04,8.500000000000000000e+03,1.720000000000000000e+04,9.231000000000000000e+03,3.168000000000000000e+03,2.241000000000000000e+03,1.400000000000000000e+04,4.289000000000000000e+03,1.422400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100300000000000000e+04,0.000000000000000000e+00,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
4.595000000000000000e+03,2.427000000000000000e+03,2.788000000000000000e+03,0.000000000000000000e+00,2.982000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.555000000000000000e+03,0.000000000000000000e+00,2.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,9.231000000000000000e+03,1.400000000000000000e+04,1.400000000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.976000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+03,3.200000000000000000e+03,2.997000000000000000e+03,3.200000000000000000e+03,2.587200000000000000e+04,1.996800000000000000e+04,5.233000000000000000e+03,5.180000000000000000e+03,5.689000000000000000e+03,5.727000000000000000e+03,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066500000000000000e+04,6.251000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933500000000000000e+04,3.749000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+04,2.976000000000000000e+03,9.231000000000000000e+03,1.720000000000000000e+04,1.720000000000000000e+04,2.997000000000000000e+03,1.720000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.403200000000000000e+04,1.495900000000000000e+04,0.000000000000000000e+00,1.291100000000000000e+04,1.459500000000000000e+04,2.427000000000000000e+03,2.788000000000000000e+03,4.555000000000000000e+03,2.982000000000000000e+03,2.133000000000000000e+03
